datetime,storage_value,elev,avgt,pcpn,day_since_pcpn,storage-1,storage-2,storage-3,storage-4,storage-5,storage-6,storage-7,storage-8,storage-9,storage-10,storage-11,storage-12,storage-13,storage-14
2017-08-15,191600.0,729.3,72.9,0.0,13,191600.0,191600.0,191700.0,191700.0,191700.0,191800.0,191800.0,191700.0,191800.0,191900.0,191800.0,191900.0,191900.0,191800.0
2017-08-16,191600.0,729.27,67.5,0.0,14,191600.0,191600.0,191600.0,191700.0,191700.0,191700.0,191800.0,191800.0,191700.0,191800.0,191900.0,191800.0,191900.0,191900.0
2017-08-17,191500.0,729.25,68.5,0.0,15,191600.0,191600.0,191600.0,191600.0,191700.0,191700.0,191700.0,191800.0,191800.0,191700.0,191800.0,191900.0,191800.0,191900.0
2017-08-18,191400.0,729.16,69.9,0.0,16,191500.0,191600.0,191600.0,191600.0,191600.0,191700.0,191700.0,191700.0,191800.0,191800.0,191700.0,191800.0,191900.0,191800.0
2017-08-19,191500.0,729.2,72.4,0.0,17,191400.0,191500.0,191600.0,191600.0,191600.0,191600.0,191700.0,191700.0,191700.0,191800.0,191800.0,191700.0,191800.0,191900.0
2017-08-20,191500.0,729.21,72.7,0.0,18,191500.0,191400.0,191500.0,191600.0,191600.0,191600.0,191600.0,191700.0,191700.0,191700.0,191800.0,191800.0,191700.0,191800.0
2017-08-21,191500.0,729.19,72.1,0.0,19,191500.0,191500.0,191400.0,191500.0,191600.0,191600.0,191600.0,191600.0,191700.0,191700.0,191700.0,191800.0,191800.0,191700.0
2017-08-22,191400.0,729.18,72.1,0.0,20,191500.0,191500.0,191500.0,191400.0,191500.0,191600.0,191600.0,191600.0,191600.0,191700.0,191700.0,191700.0,191800.0,191800.0
2017-08-23,191400.0,729.14,74.1,0.0,21,191400.0,191500.0,191500.0,191500.0,191400.0,191500.0,191600.0,191600.0,191600.0,191600.0,191700.0,191700.0,191700.0,191800.0
2017-08-24,191400.0,729.16,70.1,0.0,22,191400.0,191400.0,191500.0,191500.0,191500.0,191400.0,191500.0,191600.0,191600.0,191600.0,191600.0,191700.0,191700.0,191700.0
2017-08-25,191400.0,729.13,69.3,0.0,23,191400.0,191400.0,191400.0,191500.0,191500.0,191500.0,191400.0,191500.0,191600.0,191600.0,191600.0,191600.0,191700.0,191700.0
2017-08-26,191400.0,729.13,71.6,0.0,24,191400.0,191400.0,191400.0,191400.0,191500.0,191500.0,191500.0,191400.0,191500.0,191600.0,191600.0,191600.0,191600.0,191700.0
2017-08-27,191300.0,729.12,76.7,0.0,25,191400.0,191400.0,191400.0,191400.0,191400.0,191500.0,191500.0,191500.0,191400.0,191500.0,191600.0,191600.0,191600.0,191600.0
2017-08-28,191300.0,729.08,79.1,0.0,26,191300.0,191400.0,191400.0,191400.0,191400.0,191400.0,191500.0,191500.0,191500.0,191400.0,191500.0,191600.0,191600.0,191600.0
2017-08-29,191200.0,729.03,84.4,0.0,27,191300.0,191300.0,191400.0,191400.0,191400.0,191400.0,191400.0,191500.0,191500.0,191500.0,191400.0,191500.0,191600.0,191600.0
2017-08-30,191300.0,729.09,84.9,0.0,28,191200.0,191300.0,191300.0,191400.0,191400.0,191400.0,191400.0,191400.0,191500.0,191500.0,191500.0,191400.0,191500.0,191600.0
2017-08-31,191300.0,729.08,86.1,0.0,29,191300.0,191200.0,191300.0,191300.0,191400.0,191400.0,191400.0,191400.0,191400.0,191500.0,191500.0,191500.0,191400.0,191500.0
2017-09-01,191300.0,729.07,87.2,0.0,30,191300.0,191300.0,191200.0,191300.0,191300.0,191400.0,191400.0,191400.0,191400.0,191400.0,191500.0,191500.0,191500.0,191400.0
2017-09-02,191100.0,728.96,86.7,0.0,31,191300.0,191300.0,191300.0,191200.0,191300.0,191300.0,191400.0,191400.0,191400.0,191400.0,191400.0,191500.0,191500.0,191500.0
2017-09-03,191200.0,729.02,86.2,0.0,32,191100.0,191300.0,191300.0,191300.0,191200.0,191300.0,191300.0,191400.0,191400.0,191400.0,191400.0,191400.0,191500.0,191500.0
2017-09-04,191200.0,729.03,78.0,0.04,0,191200.0,191100.0,191300.0,191300.0,191300.0,191200.0,191300.0,191300.0,191400.0,191400.0,191400.0,191400.0,191400.0,191500.0
2017-09-05,191200.0,729.01,72.3,0.0,1,191200.0,191200.0,191100.0,191300.0,191300.0,191300.0,191200.0,191300.0,191300.0,191400.0,191400.0,191400.0,191400.0,191400.0
2017-09-06,191100.0,728.96,75.6,0.0,2,191200.0,191200.0,191200.0,191100.0,191300.0,191300.0,191300.0,191200.0,191300.0,191300.0,191400.0,191400.0,191400.0,191400.0
2017-09-07,191200.0,728.99,76.8,0.0,3,191100.0,191200.0,191200.0,191200.0,191100.0,191300.0,191300.0,191300.0,191200.0,191300.0,191300.0,191400.0,191400.0,191400.0
2017-09-08,191100.0,728.98,75.7,0.0,4,191200.0,191100.0,191200.0,191200.0,191200.0,191100.0,191300.0,191300.0,191300.0,191200.0,191300.0,191300.0,191400.0,191400.0
2017-09-09,191000.0,728.9,73.6,0.03,0,191100.0,191200.0,191100.0,191200.0,191200.0,191200.0,191100.0,191300.0,191300.0,191300.0,191200.0,191300.0,191300.0,191400.0
2017-09-10,191100.0,728.96,75.5,0.03,0,191000.0,191100.0,191200.0,191100.0,191200.0,191200.0,191200.0,191100.0,191300.0,191300.0,191300.0,191200.0,191300.0,191300.0
2017-09-11,191100.0,728.95,77.6,0.0,1,191100.0,191000.0,191100.0,191200.0,191100.0,191200.0,191200.0,191200.0,191100.0,191300.0,191300.0,191300.0,191200.0,191300.0
2017-09-12,191100.0,728.93,80.6,0.0,2,191100.0,191100.0,191000.0,191100.0,191200.0,191100.0,191200.0,191200.0,191200.0,191100.0,191300.0,191300.0,191300.0,191200.0
2017-09-13,191100.0,728.92,76.3,0.0,3,191100.0,191100.0,191100.0,191000.0,191100.0,191200.0,191100.0,191200.0,191200.0,191200.0,191100.0,191300.0,191300.0,191300.0
2017-09-14,190900.0,728.81,70.2,0.0,4,191100.0,191100.0,191100.0,191100.0,191000.0,191100.0,191200.0,191100.0,191200.0,191200.0,191200.0,191100.0,191300.0,191300.0
2017-09-15,191000.0,728.88,67.3,0.0,5,190900.0,191100.0,191100.0,191100.0,191100.0,191000.0,191100.0,191200.0,191100.0,191200.0,191200.0,191200.0,191100.0,191300.0
2017-09-16,190900.0,728.84,68.7,0.0,6,191000.0,190900.0,191100.0,191100.0,191100.0,191100.0,191000.0,191100.0,191200.0,191100.0,191200.0,191200.0,191200.0,191100.0
2017-09-17,190900.0,728.85,68.8,0.0,7,190900.0,191000.0,190900.0,191100.0,191100.0,191100.0,191100.0,191000.0,191100.0,191200.0,191100.0,191200.0,191200.0,191200.0
2017-09-18,190900.0,728.84,69.4,0.0,8,190900.0,190900.0,191000.0,190900.0,191100.0,191100.0,191100.0,191100.0,191000.0,191100.0,191200.0,191100.0,191200.0,191200.0
2017-09-19,190900.0,728.84,69.2,0.0,9,190900.0,190900.0,190900.0,191000.0,190900.0,191100.0,191100.0,191100.0,191100.0,191000.0,191100.0,191200.0,191100.0,191200.0
2017-09-20,190900.0,728.82,69.9,0.0,10,190900.0,190900.0,190900.0,190900.0,191000.0,190900.0,191100.0,191100.0,191100.0,191100.0,191000.0,191100.0,191200.0,191100.0
2017-09-21,190900.0,728.8,69.0,0.0,11,190900.0,190900.0,190900.0,190900.0,190900.0,191000.0,190900.0,191100.0,191100.0,191100.0,191100.0,191000.0,191100.0,191200.0
2017-09-22,190800.0,728.74,60.7,0.0,12,190900.0,190900.0,190900.0,190900.0,190900.0,190900.0,191000.0,190900.0,191100.0,191100.0,191100.0,191100.0,191000.0,191100.0
2017-09-23,190700.0,728.65,61.9,0.0,13,190800.0,190900.0,190900.0,190900.0,190900.0,190900.0,190900.0,191000.0,190900.0,191100.0,191100.0,191100.0,191100.0,191000.0
2017-09-24,190600.0,728.62,61.0,0.0,14,190700.0,190800.0,190900.0,190900.0,190900.0,190900.0,190900.0,190900.0,191000.0,190900.0,191100.0,191100.0,191100.0,191100.0
2017-09-25,190600.0,728.61,66.0,0.0,15,190600.0,190700.0,190800.0,190900.0,190900.0,190900.0,190900.0,190900.0,190900.0,191000.0,190900.0,191100.0,191100.0,191100.0
2017-09-26,190600.0,728.62,67.6,0.0,16,190600.0,190600.0,190700.0,190800.0,190900.0,190900.0,190900.0,190900.0,190900.0,190900.0,191000.0,190900.0,191100.0,191100.0
2017-09-27,190600.0,728.6,67.8,0.0,17,190600.0,190600.0,190600.0,190700.0,190800.0,190900.0,190900.0,190900.0,190900.0,190900.0,190900.0,191000.0,190900.0,191100.0
2017-09-28,190400.0,728.47,68.1,0.0,18,190600.0,190600.0,190600.0,190600.0,190700.0,190800.0,190900.0,190900.0,190900.0,190900.0,190900.0,190900.0,191000.0,190900.0
2017-09-29,190100.0,728.3,72.3,0.0,19,190400.0,190600.0,190600.0,190600.0,190600.0,190700.0,190800.0,190900.0,190900.0,190900.0,190900.0,190900.0,190900.0,191000.0
2017-09-30,190100.0,728.26,71.9,0.0,20,190100.0,190400.0,190600.0,190600.0,190600.0,190600.0,190700.0,190800.0,190900.0,190900.0,190900.0,190900.0,190900.0,190900.0
2017-10-01,189900.0,728.11,70.4,0.0,21,190100.0,190100.0,190400.0,190600.0,190600.0,190600.0,190600.0,190700.0,190800.0,190900.0,190900.0,190900.0,190900.0,190900.0
2017-10-02,189500.0,727.85,68.6,0.0,22,189900.0,190100.0,190100.0,190400.0,190600.0,190600.0,190600.0,190600.0,190700.0,190800.0,190900.0,190900.0,190900.0,190900.0
2017-10-03,189400.0,727.78,65.6,0.0,23,189500.0,189900.0,190100.0,190100.0,190400.0,190600.0,190600.0,190600.0,190600.0,190700.0,190800.0,190900.0,190900.0,190900.0
2017-10-04,189100.0,727.6,64.3,0.0,24,189400.0,189500.0,189900.0,190100.0,190100.0,190400.0,190600.0,190600.0,190600.0,190600.0,190700.0,190800.0,190900.0,190900.0
2017-10-05,188900.0,727.45,67.0,0.0,25,189100.0,189400.0,189500.0,189900.0,190100.0,190100.0,190400.0,190600.0,190600.0,190600.0,190600.0,190700.0,190800.0,190900.0
2017-10-06,188600.0,727.28,69.7,0.0,26,188900.0,189100.0,189400.0,189500.0,189900.0,190100.0,190100.0,190400.0,190600.0,190600.0,190600.0,190600.0,190700.0,190800.0
2017-10-07,188400.0,727.13,73.3,0.0,27,188600.0,188900.0,189100.0,189400.0,189500.0,189900.0,190100.0,190100.0,190400.0,190600.0,190600.0,190600.0,190600.0,190700.0
2017-10-08,188300.0,727.08,73.6,0.0,28,188400.0,188600.0,188900.0,189100.0,189400.0,189500.0,189900.0,190100.0,190100.0,190400.0,190600.0,190600.0,190600.0,190600.0
2017-10-09,188000.0,726.83,66.2,0.0,29,188300.0,188400.0,188600.0,188900.0,189100.0,189400.0,189500.0,189900.0,190100.0,190100.0,190400.0,190600.0,190600.0,190600.0
2017-10-10,187700.0,726.64,68.5,0.0,30,188000.0,188300.0,188400.0,188600.0,188900.0,189100.0,189400.0,189500.0,189900.0,190100.0,190100.0,190400.0,190600.0,190600.0
2017-10-11,187700.0,726.61,68.6,0.0,31,187700.0,188000.0,188300.0,188400.0,188600.0,188900.0,189100.0,189400.0,189500.0,189900.0,190100.0,190100.0,190400.0,190600.0
2017-10-12,187300.0,726.39,66.5,0.0,32,187700.0,187700.0,188000.0,188300.0,188400.0,188600.0,188900.0,189100.0,189400.0,189500.0,189900.0,190100.0,190100.0,190400.0
2017-10-13,187300.0,726.36,65.2,0.0,33,187300.0,187700.0,187700.0,188000.0,188300.0,188400.0,188600.0,188900.0,189100.0,189400.0,189500.0,189900.0,190100.0,190100.0
2017-10-14,187300.0,726.35,65.3,0.0,34,187300.0,187300.0,187700.0,187700.0,188000.0,188300.0,188400.0,188600.0,188900.0,189100.0,189400.0,189500.0,189900.0,190100.0
2017-10-15,187200.0,726.32,69.8,0.0,35,187300.0,187300.0,187300.0,187700.0,187700.0,188000.0,188300.0,188400.0,188600.0,188900.0,189100.0,189400.0,189500.0,189900.0
2017-10-16,187200.0,726.31,75.5,0.0,36,187200.0,187300.0,187300.0,187300.0,187700.0,187700.0,188000.0,188300.0,188400.0,188600.0,188900.0,189100.0,189400.0,189500.0
2017-10-17,187200.0,726.32,78.1,0.0,37,187200.0,187200.0,187300.0,187300.0,187300.0,187700.0,187700.0,188000.0,188300.0,188400.0,188600.0,188900.0,189100.0,189400.0
2017-10-18,187300.0,726.4,76.9,0.0,38,187200.0,187200.0,187200.0,187300.0,187300.0,187300.0,187700.0,187700.0,188000.0,188300.0,188400.0,188600.0,188900.0,189100.0
2017-10-19,187300.0,726.39,72.7,0.0,39,187300.0,187200.0,187200.0,187200.0,187300.0,187300.0,187300.0,187700.0,187700.0,188000.0,188300.0,188400.0,188600.0,188900.0
2017-10-20,187300.0,726.4,66.9,0.01,0,187300.0,187300.0,187200.0,187200.0,187200.0,187300.0,187300.0,187300.0,187700.0,187700.0,188000.0,188300.0,188400.0,188600.0
2017-10-21,187100.0,726.25,59.4,0.02,0,187300.0,187300.0,187300.0,187200.0,187200.0,187200.0,187300.0,187300.0,187300.0,187700.0,187700.0,188000.0,188300.0,188400.0
2017-10-22,187100.0,726.25,64.2,0.0,1,187100.0,187300.0,187300.0,187300.0,187200.0,187200.0,187200.0,187300.0,187300.0,187300.0,187700.0,187700.0,188000.0,188300.0
2017-10-23,187200.0,726.28,74.6,0.0,2,187100.0,187100.0,187300.0,187300.0,187300.0,187200.0,187200.0,187200.0,187300.0,187300.0,187300.0,187700.0,187700.0,188000.0
2017-10-24,187200.0,726.28,82.3,0.0,3,187200.0,187100.0,187100.0,187300.0,187300.0,187300.0,187200.0,187200.0,187200.0,187300.0,187300.0,187300.0,187700.0,187700.0
2017-10-25,187100.0,726.23,81.9,0.0,4,187200.0,187200.0,187100.0,187100.0,187300.0,187300.0,187300.0,187200.0,187200.0,187200.0,187300.0,187300.0,187300.0,187700.0
2017-10-26,187100.0,726.22,78.7,0.0,5,187100.0,187200.0,187200.0,187100.0,187100.0,187300.0,187300.0,187300.0,187200.0,187200.0,187200.0,187300.0,187300.0,187300.0
2017-10-27,187200.0,726.28,73.7,0.0,6,187100.0,187100.0,187200.0,187200.0,187100.0,187100.0,187300.0,187300.0,187300.0,187200.0,187200.0,187200.0,187300.0,187300.0
2017-10-28,187200.0,726.32,71.1,0.0,7,187200.0,187100.0,187100.0,187200.0,187200.0,187100.0,187100.0,187300.0,187300.0,187300.0,187200.0,187200.0,187200.0,187300.0
2017-10-29,187200.0,726.32,70.3,0.0,8,187200.0,187200.0,187100.0,187100.0,187200.0,187200.0,187100.0,187100.0,187300.0,187300.0,187300.0,187200.0,187200.0,187200.0
2017-10-30,187200.0,726.3,66.4,0.0,9,187200.0,187200.0,187200.0,187100.0,187100.0,187200.0,187200.0,187100.0,187100.0,187300.0,187300.0,187300.0,187200.0,187200.0
2017-10-31,187200.0,726.3,61.5,0.0,10,187200.0,187200.0,187200.0,187200.0,187100.0,187100.0,187200.0,187200.0,187100.0,187100.0,187300.0,187300.0,187300.0,187200.0
2017-11-01,187200.0,726.3,60.2,0.0,11,187200.0,187200.0,187200.0,187200.0,187200.0,187100.0,187100.0,187200.0,187200.0,187100.0,187100.0,187300.0,187300.0,187300.0
2017-11-02,187100.0,726.2,62.5,0.0,12,187200.0,187200.0,187200.0,187200.0,187200.0,187200.0,187100.0,187100.0,187200.0,187200.0,187100.0,187100.0,187300.0,187300.0
2017-11-03,187100.0,726.26,58.2,0.0,13,187100.0,187200.0,187200.0,187200.0,187200.0,187200.0,187200.0,187100.0,187100.0,187200.0,187200.0,187100.0,187100.0,187300.0
2017-11-04,187000.0,726.17,59.0,0.0,14,187100.0,187100.0,187200.0,187200.0,187200.0,187200.0,187200.0,187200.0,187100.0,187100.0,187200.0,187200.0,187100.0,187100.0
2017-11-05,187200.0,726.27,58.6,0.0,15,187000.0,187100.0,187100.0,187200.0,187200.0,187200.0,187200.0,187200.0,187200.0,187100.0,187100.0,187200.0,187200.0,187100.0
2017-11-06,187200.0,726.27,60.4,0.0,16,187200.0,187000.0,187100.0,187100.0,187200.0,187200.0,187200.0,187200.0,187200.0,187200.0,187100.0,187100.0,187200.0,187200.0
2017-11-07,187000.0,726.18,61.6,0.0,17,187200.0,187200.0,187000.0,187100.0,187100.0,187200.0,187200.0,187200.0,187200.0,187200.0,187200.0,187100.0,187100.0,187200.0
2017-11-08,187000.0,726.16,62.5,0.0,18,187000.0,187200.0,187200.0,187000.0,187100.0,187100.0,187200.0,187200.0,187200.0,187200.0,187200.0,187200.0,187100.0,187100.0
2017-11-09,187000.0,726.15,62.1,0.0,19,187000.0,187000.0,187200.0,187200.0,187000.0,187100.0,187100.0,187200.0,187200.0,187200.0,187200.0,187200.0,187200.0,187100.0
2017-11-10,187000.0,726.14,59.1,0.0,20,187000.0,187000.0,187000.0,187200.0,187200.0,187000.0,187100.0,187100.0,187200.0,187200.0,187200.0,187200.0,187200.0,187200.0
2017-11-11,187000.0,726.15,58.1,0.0,21,187000.0,187000.0,187000.0,187000.0,187200.0,187200.0,187000.0,187100.0,187100.0,187200.0,187200.0,187200.0,187200.0,187200.0
2017-11-12,187100.0,726.24,58.0,0.0,22,187000.0,187000.0,187000.0,187000.0,187000.0,187200.0,187200.0,187000.0,187100.0,187100.0,187200.0,187200.0,187200.0,187200.0
2017-11-13,187000.0,726.13,58.7,0.0,23,187100.0,187000.0,187000.0,187000.0,187000.0,187000.0,187200.0,187200.0,187000.0,187100.0,187100.0,187200.0,187200.0,187200.0
2017-11-14,186900.0,726.11,61.4,0.0,24,187000.0,187100.0,187000.0,187000.0,187000.0,187000.0,187000.0,187200.0,187200.0,187000.0,187100.0,187100.0,187200.0,187200.0
2017-11-15,186900.0,726.12,62.4,0.0,25,186900.0,187000.0,187100.0,187000.0,187000.0,187000.0,187000.0,187000.0,187200.0,187200.0,187000.0,187100.0,187100.0,187200.0
2017-11-16,187000.0,726.13,65.8,0.0,26,186900.0,186900.0,187000.0,187100.0,187000.0,187000.0,187000.0,187000.0,187000.0,187200.0,187200.0,187000.0,187100.0,187100.0
2017-11-17,186900.0,726.1,68.4,0.0,27,187000.0,186900.0,186900.0,187000.0,187100.0,187000.0,187000.0,187000.0,187000.0,187000.0,187200.0,187200.0,187000.0,187100.0
2017-11-18,186900.0,726.09,59.7,0.0,28,186900.0,187000.0,186900.0,186900.0,187000.0,187100.0,187000.0,187000.0,187000.0,187000.0,187000.0,187200.0,187200.0,187000.0
2017-11-19,186900.0,726.08,61.4,0.0,29,186900.0,186900.0,187000.0,186900.0,186900.0,187000.0,187100.0,187000.0,187000.0,187000.0,187000.0,187000.0,187200.0,187200.0
2017-11-20,186800.0,726.05,58.8,0.0,30,186900.0,186900.0,186900.0,187000.0,186900.0,186900.0,187000.0,187100.0,187000.0,187000.0,187000.0,187000.0,187000.0,187200.0
2017-11-21,186900.0,726.06,60.9,0.0,31,186800.0,186900.0,186900.0,186900.0,187000.0,186900.0,186900.0,187000.0,187100.0,187000.0,187000.0,187000.0,187000.0,187000.0
2017-11-22,186900.0,726.07,69.8,0.0,32,186900.0,186800.0,186900.0,186900.0,186900.0,187000.0,186900.0,186900.0,187000.0,187100.0,187000.0,187000.0,187000.0,187000.0
2017-11-23,186800.0,726.04,74.3,0.0,33,186900.0,186900.0,186800.0,186900.0,186900.0,186900.0,187000.0,186900.0,186900.0,187000.0,187100.0,187000.0,187000.0,187000.0
2017-11-24,186900.0,726.07,72.8,0.0,34,186800.0,186900.0,186900.0,186800.0,186900.0,186900.0,186900.0,187000.0,186900.0,186900.0,187000.0,187100.0,187000.0,187000.0
2017-11-25,186900.0,726.07,70.8,0.0,35,186900.0,186800.0,186900.0,186900.0,186800.0,186900.0,186900.0,186900.0,187000.0,186900.0,186900.0,187000.0,187100.0,187000.0
2017-11-26,187000.0,726.15,67.3,0.0,36,186900.0,186900.0,186800.0,186900.0,186900.0,186800.0,186900.0,186900.0,186900.0,187000.0,186900.0,186900.0,187000.0,187100.0
2017-11-27,186800.0,726.02,61.1,0.0,37,187000.0,186900.0,186900.0,186800.0,186900.0,186900.0,186800.0,186900.0,186900.0,186900.0,187000.0,186900.0,186900.0,187000.0
2017-11-28,186900.0,726.08,52.5,0.0,38,186800.0,187000.0,186900.0,186900.0,186800.0,186900.0,186900.0,186800.0,186900.0,186900.0,186900.0,187000.0,186900.0,186900.0
2017-11-29,186800.0,726.04,57.2,0.0,39,186900.0,186800.0,187000.0,186900.0,186900.0,186800.0,186900.0,186900.0,186800.0,186900.0,186900.0,186900.0,187000.0,186900.0
2017-11-30,186900.0,726.11,60.7,0.0,40,186800.0,186900.0,186800.0,187000.0,186900.0,186900.0,186800.0,186900.0,186900.0,186800.0,186900.0,186900.0,186900.0,187000.0
2017-12-01,186900.0,726.08,58.5,0.0,41,186900.0,186800.0,186900.0,186800.0,187000.0,186900.0,186900.0,186800.0,186900.0,186900.0,186800.0,186900.0,186900.0,186900.0
2017-12-02,186800.0,726.05,60.3,0.0,42,186900.0,186900.0,186800.0,186900.0,186800.0,187000.0,186900.0,186900.0,186800.0,186900.0,186900.0,186800.0,186900.0,186900.0
2017-12-03,187000.0,726.14,60.7,0.0,43,186800.0,186900.0,186900.0,186800.0,186900.0,186800.0,187000.0,186900.0,186900.0,186800.0,186900.0,186900.0,186800.0,186900.0
2017-12-04,186900.0,726.06,57.0,0.0,44,187000.0,186800.0,186900.0,186900.0,186800.0,186900.0,186800.0,187000.0,186900.0,186900.0,186800.0,186900.0,186900.0,186800.0
2017-12-05,186700.0,725.95,53.5,0.0,45,186900.0,187000.0,186800.0,186900.0,186900.0,186800.0,186900.0,186800.0,187000.0,186900.0,186900.0,186800.0,186900.0,186900.0
2017-12-06,186900.0,726.1,54.2,0.0,46,186700.0,186900.0,187000.0,186800.0,186900.0,186900.0,186800.0,186900.0,186800.0,187000.0,186900.0,186900.0,186800.0,186900.0
2017-12-07,186800.0,726.02,57.2,0.0,47,186900.0,186700.0,186900.0,187000.0,186800.0,186900.0,186900.0,186800.0,186900.0,186800.0,187000.0,186900.0,186900.0,186800.0
2017-12-08,186800.0,726.0,58.5,0.0,48,186800.0,186900.0,186700.0,186900.0,187000.0,186800.0,186900.0,186900.0,186800.0,186900.0,186800.0,187000.0,186900.0,186900.0
2017-12-09,186700.0,725.97,60.8,0.0,49,186800.0,186800.0,186900.0,186700.0,186900.0,187000.0,186800.0,186900.0,186900.0,186800.0,186900.0,186800.0,187000.0,186900.0
2017-12-10,186600.0,725.92,65.7,0.0,50,186700.0,186800.0,186800.0,186900.0,186700.0,186900.0,187000.0,186800.0,186900.0,186900.0,186800.0,186900.0,186800.0,187000.0
2017-12-11,186600.0,725.92,65.0,0.0,51,186600.0,186700.0,186800.0,186800.0,186900.0,186700.0,186900.0,187000.0,186800.0,186900.0,186900.0,186800.0,186900.0,186800.0
2017-12-12,186600.0,725.91,62.7,0.0,52,186600.0,186600.0,186700.0,186800.0,186800.0,186900.0,186700.0,186900.0,187000.0,186800.0,186900.0,186900.0,186800.0,186900.0
2017-12-13,186600.0,725.9,60.7,0.0,53,186600.0,186600.0,186600.0,186700.0,186800.0,186800.0,186900.0,186700.0,186900.0,187000.0,186800.0,186900.0,186900.0,186800.0
2017-12-14,186700.0,725.93,59.6,0.0,54,186600.0,186600.0,186600.0,186600.0,186700.0,186800.0,186800.0,186900.0,186700.0,186900.0,187000.0,186800.0,186900.0,186900.0
2017-12-15,186600.0,725.88,57.3,0.0,55,186700.0,186600.0,186600.0,186600.0,186600.0,186700.0,186800.0,186800.0,186900.0,186700.0,186900.0,187000.0,186800.0,186900.0
2017-12-16,186600.0,725.91,60.3,0.0,56,186600.0,186700.0,186600.0,186600.0,186600.0,186600.0,186700.0,186800.0,186800.0,186900.0,186700.0,186900.0,187000.0,186800.0
2017-12-17,186500.0,725.84,52.9,0.0,57,186600.0,186600.0,186700.0,186600.0,186600.0,186600.0,186600.0,186700.0,186800.0,186800.0,186900.0,186700.0,186900.0,187000.0
2017-12-18,186500.0,725.84,54.8,0.0,58,186500.0,186600.0,186600.0,186700.0,186600.0,186600.0,186600.0,186600.0,186700.0,186800.0,186800.0,186900.0,186700.0,186900.0
2017-12-19,186500.0,725.84,53.8,0.0,59,186500.0,186500.0,186600.0,186600.0,186700.0,186600.0,186600.0,186600.0,186600.0,186700.0,186800.0,186800.0,186900.0,186700.0
2017-12-20,186700.0,725.98,53.2,0.0,60,186500.0,186500.0,186500.0,186600.0,186600.0,186700.0,186600.0,186600.0,186600.0,186600.0,186700.0,186800.0,186800.0,186900.0
2017-12-21,186700.0,725.96,49.0,0.07,0,186700.0,186500.0,186500.0,186500.0,186600.0,186600.0,186700.0,186600.0,186600.0,186600.0,186600.0,186700.0,186800.0,186800.0
2017-12-22,186500.0,725.83,46.9,0.0,1,186700.0,186700.0,186500.0,186500.0,186500.0,186600.0,186600.0,186700.0,186600.0,186600.0,186600.0,186600.0,186700.0,186800.0
2017-12-23,186500.0,725.83,49.5,0.0,2,186500.0,186700.0,186700.0,186500.0,186500.0,186500.0,186600.0,186600.0,186700.0,186600.0,186600.0,186600.0,186600.0,186700.0
2017-12-24,186500.0,725.85,51.8,0.0,3,186500.0,186500.0,186700.0,186700.0,186500.0,186500.0,186500.0,186600.0,186600.0,186700.0,186600.0,186600.0,186600.0,186600.0
2017-12-25,186500.0,725.83,55.0,0.0,4,186500.0,186500.0,186500.0,186700.0,186700.0,186500.0,186500.0,186500.0,186600.0,186600.0,186700.0,186600.0,186600.0,186600.0
2017-12-26,186500.0,725.85,54.4,0.0,5,186500.0,186500.0,186500.0,186500.0,186700.0,186700.0,186500.0,186500.0,186500.0,186600.0,186600.0,186700.0,186600.0,186600.0
2017-12-27,186500.0,725.8,52.9,0.0,6,186500.0,186500.0,186500.0,186500.0,186500.0,186700.0,186700.0,186500.0,186500.0,186500.0,186600.0,186600.0,186700.0,186600.0
2017-12-28,186500.0,725.82,58.7,0.0,7,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186700.0,186700.0,186500.0,186500.0,186500.0,186600.0,186600.0,186700.0
2017-12-29,186500.0,725.8,61.1,0.0,8,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186700.0,186700.0,186500.0,186500.0,186500.0,186600.0,186600.0
2017-12-30,186500.0,725.81,61.7,0.0,9,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186700.0,186700.0,186500.0,186500.0,186500.0,186600.0
2017-12-31,186500.0,725.81,59.0,0.0,10,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186700.0,186700.0,186500.0,186500.0,186500.0
2018-01-01,186400.0,725.74,55.6,0.0,11,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186700.0,186700.0,186500.0,186500.0
2018-01-02,186400.0,725.77,54.9,0.0,12,186400.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186700.0,186700.0,186500.0
2018-01-03,186500.0,725.83,63.0,0.0,13,186400.0,186400.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186700.0,186700.0
2018-01-04,186500.0,725.8,59.0,0.0,14,186500.0,186400.0,186400.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186700.0
2018-01-05,186500.0,725.84,59.9,0.0,15,186500.0,186500.0,186400.0,186400.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0,186500.0
